Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit,Latitude,Longitude
877,CA-2016-116736,1/17/2016,1/21/2016,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Concord,New Hampshire,3301,East,Chuck Magee,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Yes,29.99,1,0.00,13.20,43.207178,-71.537476
878,CA-2016-116736,1/17/2016,1/21/2016,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Concord,New Hampshire,3301,East,Chuck Magee,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,Yes,371.97,3,0.00,66.95,43.207178,-71.537476
879,US-2014-158638,9/17/2014,9/21/2014,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Not,5.89,4,0.70,-4.12,39.9527237,-75.1635262
880,CA-2017-111689,11/30/2017,11/30/2017,Second Class,HP-14815,Harold Pawlan,Home Office,United States,New York City,New York,10024,East,Chuck Magee,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',Not,68.47,3,0.20,23.11,40.7127281,-74.0060152
881,CA-2017-111689,11/30/2017,11/30/2017,Second Class,HP-14815,Harold Pawlan,Home Office,United States,New York City,New York,10024,East,Chuck Magee,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,Not,1242.90,5,0.10,262.39,40.7127281,-74.0060152
882,CA-2015-129098,9/10/2015,10/13/2015,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Springfield,Virginia,22153,South,Cassandra Brandow,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",Not,30.84,2,0.00,8.33,38.7791227,-77.1861196
883,US-2017-123463,12/23/2017,12/23/2017,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,San Francisco,California,94109,West,Anna Andreadi,OFF-AR-10001118,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",Not,13.48,4,0.00,5.93,37.7792588,-122.4193286
884,CA-2016-165148,10/22/2016,10/24/2016,First Class,PM-19135,Peter McVee,Home Office,United States,Detroit,Michigan,48227,Central,Kelly Williams,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,Not,31.40,5,0.00,10.05,42.3315509,-83.0466403
885,CA-2014-134061,4/29/2014,4/29/2014,Standard Class,LL-16840,Lauren Leatherbury,Consumer,United States,Rochester,New York,14609,East,Chuck Magee,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,Not,17.46,2,0.00,5.94,43.157285,-77.615214
886,CA-2015-143602,4/25/2015,4/28/2015,Second Class,JS-15595,Jill Stevenson,Corporate,United States,Los Angeles,California,90045,West,Anna Andreadi,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,Yes,13.94,3,0.20,4.53,34.0536909,-118.242766
887,CA-2017-115364,6/26/2017,6/26/2017,Standard Class,OT-18730,Olvera Toch,Consumer,United States,San Diego,California,92105,West,Anna Andreadi,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,Not,83.76,12,0.00,1.68,32.7174202,-117.162772
888,CA-2017-150707,10/14/2017,10/19/2017,Standard Class,EL-13735,Ed Ludwig,Home Office,United States,Columbia,Maryland,21044,East,Chuck Magee,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Not,37.66,7,0.00,18.45,39.2156213,-76.8582049
889,CA-2014-104976,9/12/2014,12/16/2014,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,Not,34.68,6,0.00,16.99,37.7792588,-122.4193286
890,CA-2017-132934,6/20/2017,6/26/2017,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New Rochelle,New York,10801,East,Chuck Magee,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,Not,149.95,5,0.00,14.99,40.9115386,-73.7826363
891,CA-2017-132934,6/20/2017,6/26/2017,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New Rochelle,New York,10801,East,Chuck Magee,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,Not,51.31,3,0.20,18.60,40.9115386,-73.7826363
892,CA-2017-133256,6/26/2017,6/27/2017,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,48227,Central,Kelly Williams,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Not,4.54,1,0.00,2.04,42.3315509,-83.0466403
893,CA-2017-133256,6/26/2017,6/27/2017,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,48227,Central,Kelly Williams,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,Not,15.92,4,0.00,5.41,42.3315509,-83.0466403
894,CA-2017-133256,6/26/2017,6/27/2017,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,48227,Central,Kelly Williams,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,Not,543.92,8,0.00,135.98,42.3315509,-83.0466403
895,CA-2016-105494,10/11/2016,12/11/2016,First Class,PC-18745,Pamela Coakley,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,Not,155.82,7,0.00,42.07,37.7792588,-122.4193286
896,CA-2016-105494,10/11/2016,12/11/2016,First Class,PC-18745,Pamela Coakley,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,Not,70.01,3,0.20,24.50,37.7792588,-122.4193286
897,CA-2016-140634,3/10/2016,6/10/2016,Second Class,HL-15040,Hunter Lopez,Consumer,United States,Houston,Texas,77095,Central,Kelly Williams,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,Not,15.65,2,0.20,5.09,29.7589382,-95.3676974
898,CA-2014-144407,9/9/2014,9/15/2014,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Detroit,Michigan,48227,Central,Kelly Williams,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,Not,103.60,7,0.00,51.80,42.3315509,-83.0466403
899,CA-2017-160983,10/29/2017,10/31/2017,Second Class,GB-14530,George Bell,Corporate,United States,Auburn,New York,13021,East,Chuck Magee,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,Not,46.96,8,0.00,22.54,42.9320202,-76.5672029
900,US-2016-114622,10/4/2016,12/4/2016,First Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Ohio,45503,East,Chuck Magee,OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,Not,8.90,2,0.70,-6.53,39.9234046,-83.810138
901,CA-2017-150959,11/11/2017,11/13/2017,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Garland,Texas,75043,Central,Kelly Williams,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,Not,10.44,5,0.20,3.39,32.912624,-96.6388833
902,CA-2017-150959,11/11/2017,11/13/2017,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Garland,Texas,75043,Central,Kelly Williams,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,Not,18.34,4,0.80,-32.09,32.912624,-96.6388833
903,CA-2017-132353,9/15/2017,9/17/2017,First Class,DB-13060,Dave Brooks,Consumer,United States,Chicago,Illinois,60653,Central,Kelly Williams,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,Not,323.98,3,0.20,20.25,41.8755616,-87.6244212
904,CA-2016-130477,8/4/2016,12/4/2016,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,West,Anna Andreadi,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,Yes,20.04,3,0.00,9.62,34.0536909,-118.242766
905,CA-2016-130477,8/4/2016,12/4/2016,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,West,Anna Andreadi,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,Yes,64.96,2,0.00,2.60,34.0536909,-118.242766
906,CA-2016-130477,8/4/2016,12/4/2016,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,West,Anna Andreadi,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,Yes,12.96,2,0.00,6.22,34.0536909,-118.242766
907,CA-2017-143259,12/30/2017,3/1/2018,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,New York City,New York,10009,East,Chuck Magee,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Not,323.14,4,0.20,12.12,40.7127281,-74.0060152
908,CA-2017-143259,12/30/2017,3/1/2018,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,New York City,New York,10009,East,Chuck Magee,TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,Not,90.93,7,0.00,2.73,40.7127281,-74.0060152
909,CA-2017-143259,12/30/2017,3/1/2018,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,New York City,New York,10009,East,Chuck Magee,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,Not,52.78,3,0.20,19.79,40.7127281,-74.0060152
910,CA-2017-137596,2/9/2017,7/9/2017,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201,Central,Kelly Williams,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,Not,1199.80,4,0.00,323.95,42.2465036,-84.4016963
911,CA-2017-137596,2/9/2017,7/9/2017,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201,Central,Kelly Williams,TEC-AC-10004666,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,Not,1928.78,7,0.00,829.38,42.2465036,-84.4016963
912,CA-2017-137596,2/9/2017,7/9/2017,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201,Central,Kelly Williams,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,Not,352.38,2,0.00,81.05,42.2465036,-84.4016963
913,CA-2015-133627,5/31/2015,7/6/2015,Standard Class,SC-20050,Sample Company A,Home Office,United States,Norwich,Connecticut,6360,East,Chuck Magee,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,Not,22.20,6,0.00,9.10,41.5243537,-72.0759008
914,CA-2017-102519,11/27/2017,11/29/2017,First Class,BM-11650,Brian Moss,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Kelly Williams,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Yes,46.94,1,0.00,19.25,43.0386475,-87.9090751
915,CA-2017-102519,11/27/2017,11/29/2017,First Class,BM-11650,Brian Moss,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Kelly Williams,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Yes,143.73,9,0.00,56.05,43.0386475,-87.9090751
916,US-2014-141215,6/15/2014,6/21/2014,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,San Antonio,Texas,78207,Central,Kelly Williams,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Not,99.92,2,0.30,-18.56,29.4246002,-98.4951405
917,US-2014-141215,6/15/2014,6/21/2014,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,San Antonio,Texas,78207,Central,Kelly Williams,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,Not,797.94,4,0.30,-57.00,29.4246002,-98.4951405
918,US-2014-141215,6/15/2014,6/21/2014,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,San Antonio,Texas,78207,Central,Kelly Williams,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,Not,8.57,3,0.80,-14.57,29.4246002,-98.4951405
919,CA-2016-165218,5/3/2016,11/3/2016,Standard Class,RW-19630,Rob Williams,Corporate,United States,Dallas,Texas,75220,Central,Kelly Williams,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,Not,149.35,3,0.20,50.41,32.7762719,-96.7968559
920,CA-2016-165218,5/3/2016,11/3/2016,Standard Class,RW-19630,Rob Williams,Corporate,United States,Dallas,Texas,75220,Central,Kelly Williams,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,Not,12.99,1,0.20,-0.81,32.7762719,-96.7968559
921,CA-2014-138296,5/12/2014,12/12/2014,Standard Class,RC-19825,Roy Collins,Consumer,United States,Alexandria,Virginia,22304,South,Cassandra Brandow,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,Not,24.56,2,0.00,6.88,38.8051095,-77.0470229
922,CA-2015-111164,11/4/2015,11/4/2015,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,New York City,New York,10009,East,Chuck Magee,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,Not,85.14,3,0.00,34.91,40.7127281,-74.0060152
923,CA-2015-111164,11/4/2015,11/4/2015,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,New York City,New York,10009,East,Chuck Magee,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,Not,21.99,1,0.00,10.56,40.7127281,-74.0060152
924,CA-2015-111164,11/4/2015,11/4/2015,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,New York City,New York,10009,East,Chuck Magee,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,Not,406.60,5,0.00,113.85,40.7127281,-74.0060152
925,CA-2016-149797,9/15/2016,9/20/2016,Standard Class,AH-10075,Adam Hart,Corporate,United States,New York City,New York,10011,East,Chuck Magee,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,Not,841.57,2,0.20,294.55,40.7127281,-74.0060152
926,CA-2014-132962,9/13/2014,9/16/2014,First Class,JM-15535,Jessica Myrick,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,OFF-PA-10003543,Office Supplies,Paper,Xerox 1985,Not,15.55,3,0.20,5.44,39.9527237,-75.1635262
927,CA-2014-132962,9/13/2014,9/16/2014,First Class,JM-15535,Jessica Myrick,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,Not,252.00,5,0.20,53.55,39.9527237,-75.1635262
928,CA-2015-115091,5/10/2015,9/10/2015,Standard Class,JJ-15760,Joel Jenkins,Home Office,United States,Springfield,Virginia,22153,South,Cassandra Brandow,OFF-AR-10000658,Office Supplies,Art,Newell 324,Not,46.20,4,0.00,12.94,38.7791227,-77.1861196
929,CA-2015-115091,5/10/2015,9/10/2015,Standard Class,JJ-15760,Joel Jenkins,Home Office,United States,Springfield,Virginia,22153,South,Cassandra Brandow,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,Not,28.84,2,0.00,9.52,38.7791227,-77.1861196
930,CA-2017-144932,4/14/2017,4/17/2017,First Class,AB-10165,Alan Barnes,Consumer,United States,Toledo,Ohio,43615,East,Chuck Magee,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,Not,14.59,3,0.20,2.55,41.6529143,-83.5378173
931,CA-2017-144932,4/14/2017,4/17/2017,First Class,AB-10165,Alan Barnes,Consumer,United States,Toledo,Ohio,43615,East,Chuck Magee,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Not,89.86,3,0.20,21.34,41.6529143,-83.5378173
932,CA-2017-144932,4/14/2017,4/17/2017,First Class,AB-10165,Alan Barnes,Consumer,United States,Toledo,Ohio,43615,East,Chuck Magee,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,Not,13.87,3,0.20,5.03,41.6529143,-83.5378173
933,CA-2017-114216,2/9/2017,6/9/2017,Standard Class,RK-19300,Ralph Kennedy,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Not,12.19,3,0.20,4.11,39.9527237,-75.1635262
934,CA-2016-140081,6/20/2016,6/24/2016,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Not,45.06,8,0.20,15.21,39.9527237,-75.1635262
935,CA-2016-140081,6/20/2016,6/24/2016,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,Not,29.72,6,0.70,-21.79,39.9527237,-75.1635262
936,CA-2016-140081,6/20/2016,6/24/2016,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,Not,15.55,3,0.20,5.44,39.9527237,-75.1635262
937,CA-2016-140081,6/20/2016,6/24/2016,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Not,447.70,2,0.20,33.58,39.9527237,-75.1635262
938,US-2017-111745,5/11/2017,6/11/2017,First Class,RA-19885,Ruben Ausman,Corporate,United States,Farmington,New Mexico,87401,West,Anna Andreadi,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Not,159.99,1,0.00,54.40,36.7291152,-108.205445
939,CA-2015-148250,12/13/2015,12/17/2015,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Riverside,California,92503,West,Anna Andreadi,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,Not,12.96,2,0.00,6.22,33.9824949,-117.374238
940,CA-2015-148250,12/13/2015,12/17/2015,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Riverside,California,92503,West,Anna Andreadi,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Not,134.48,4,0.00,34.96,33.9824949,-117.374238
941,CA-2016-105760,6/19/2016,6/20/2016,First Class,KC-16255,Karen Carlisle,Corporate,United States,San Francisco,California,94110,West,Anna Andreadi,OFF-PA-10000350,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Not,17.12,2,0.00,8.05,37.7792588,-122.4193286
942,CA-2016-142958,12/13/2016,12/20/2016,Standard Class,RW-19630,Rob Williams,Corporate,United States,Torrance,California,90503,West,Anna Andreadi,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Not,6.10,2,0.20,2.21,33.8371392,-118.3413606
943,CA-2016-142958,12/13/2016,12/20/2016,Standard Class,RW-19630,Rob Williams,Corporate,United States,Torrance,California,90503,West,Anna Andreadi,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,Not,1114.27,4,0.20,41.79,33.8371392,-118.3413606
944,CA-2015-120880,5/29/2015,5/29/2015,Standard Class,JL-15850,John Lucas,Consumer,United States,Seattle,Washington,98105,West,Anna Andreadi,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,Not,32.40,5,0.00,15.55,47.6038321,-122.330062
945,CA-2015-120880,5/29/2015,5/29/2015,Standard Class,JL-15850,John Lucas,Consumer,United States,Seattle,Washington,98105,West,Anna Andreadi,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,Not,540.57,3,0.00,140.55,47.6038321,-122.330062
946,CA-2015-120880,5/29/2015,5/29/2015,Standard Class,JL-15850,John Lucas,Consumer,United States,Seattle,Washington,98105,West,Anna Andreadi,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Not,167.76,5,0.20,62.91,47.6038321,-122.330062
947,US-2015-140200,7/26/2015,7/28/2015,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Mesa,Arizona,85204,West,Anna Andreadi,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,Not,393.17,3,0.50,-204.45,33.4151005,-111.831455
948,US-2017-110576,11/28/2017,11/28/2017,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Not,516.49,7,0.20,-12.91,39.9527237,-75.1635262
949,US-2017-110576,11/28/2017,11/28/2017,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Not,1007.23,6,0.20,75.54,39.9527237,-75.1635262
950,US-2017-110576,11/28/2017,11/28/2017,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Not,2065.32,12,0.40,-619.60,39.9527237,-75.1635262
951,US-2017-110576,11/28/2017,11/28/2017,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,Not,15.55,3,0.20,5.44,39.9527237,-75.1635262
